movie_id,rating_average,rating_count,demographic
34583,8.3,80715,gender_f
34583,8.3,210,age_0_17
34583,8.4,69365,age_18_29
34583,8.4,214908,age_30_44
34583,8.7,93655,age_45_99
434409,8.1,1054852,total
434409,8.2,664201,gender_m
434409,8.2,139645,gender_f
434409,8.2,453,age_0_17
434409,8.3,198846,age_18_29
434409,8.2,477507,age_30_44
434409,7.7,88253,age_45_99
162222,7.8,542066,total
162222,7.8,340864,gender_m
162222,7.7,69650,gender_f
162222,7.9,234,age_0_17
162222,8.0,91149,age_18_29
162222,7.8,243463,age_30_44
162222,7.5,58088,age_45_99
120601,7.7,318772,total
120601,7.7,200303,gender_m
120601,7.6,43142,gender_f
120601,8.4,88,age_0_17
120601,7.8,38146,age_18_29
120601,7.7,150996,age_30_44
120601,7.6,48495,age_45_99
116483,7.0,204903,total
116483,7.0,135541,gender_m
116483,6.6,20071,gender_f
116483,6.9,60,age_0_17
116483,6.9,31361,age_18_29
116483,7.0,97532,age_30_44
116483,6.8,20530,age_45_99
114924,6.7,94721,total
114924,6.4,37597,gender_m
114924,7.1,33641,gender_f
114924,6.7,11,age_0_17
114924,6.9,8955,age_18_29
114924,6.6,41645,age_30_44
114924,6.7,18473,age_45_99
119488,8.2,543997,total
119488,8.3,361727,gender_m
119488,8.0,49632,gender_f
119488,8.0,133,age_0_17
119488,8.3,68434,age_18_29
119488,8.2,241871,age_30_44
119488,8.2,86624,age_45_99
499549,7.8,1143626,total
499549,7.8,722987,gender_m
499549,7.7,165981,gender_f
499549,7.6,533,age_0_17
499549,7.7,215944,age_18_29
499549,7.8,522164,age_30_44
499549,7.9,110732,age_45_99
96438,7.7,186580,total
96438,7.7,116313,gender_m
96438,7.6,25408,gender_f
96438,7.4,78,age_0_17
96438,7.7,21803,age_18_29
96438,7.7,87399,age_30_44
96438,7.5,27828,age_45_99
57012,8.4,460437,total
57012,8.4,300947,gender_m
57012,8.1,39286,gender_f
57012,8.5,202,age_0_17
57012,8.4,61184,age_18_29
57012,8.4,195071,age_30_44
57012,8.4,73085,age_45_99
120363,7.9,539760,total
120363,7.9,317290,gender_m
120363,7.8,77436,gender_f
120363,7.9,481,age_0_17
120363,8.0,110203,age_18_29
120363,7.8,215143,age_30_44
120363,7.9,50634,age_45_99
119822,7.7,282084,total
119822,7.7,169358,gender_m
119822,7.7,48365,gender_f
119822,7.4,58,age_0_17
119822,7.7,28044,age_18_29
119822,7.7,133081,age_30_44
119822,7.7,50875,age_45_99
234215,7.2,528735,total
234215,7.2,359708,gender_m
234215,7.1,47193,gender_f
234215,7.2,211,age_0_17
234215,7.3,73545,age_18_29
234215,7.2,259089,age_30_44
234215,7.0,59237,age_45_99
95953,8.0,483397,total
95953,8.0,303139,gender_m
95953,8.0,71479,gender_f
95953,8.2,137,age_0_17
95953,8.1,68590,age_18_29
95953,8.0,220608,age_30_44
95953,7.9,70920,age_45_99
180093,8.3,785500,total
180093,8.3,472245,gender_m
180093,8.3,120783,gender_f
180093,8.4,299,age_0_17
180093,8.4,141282,age_18_29
180093,8.3,366986,age_30_44
180093,7.9,60238,age_45_99
190590,7.7,294945,total
190590,7.7,192583,gender_m
190590,7.7,32822,gender_f
190590,7.8,70,age_0_17
190590,7.7,36826,age_18_29
190590,7.7,134154,age_30_44
190590,7.8,47813,age_45_99
371746,7.9,968402,total
371746,7.8,602151,gender_m
371746,7.9,113930,gender_f
371746,7.9,774,age_0_17
371746,7.9,186091,age_18_29
371746,7.8,403044,age_30_44
371746,7.8,84922,age_45_99
151804,7.7,248305,total
151804,7.7,169018,gender_m
151804,7.5,27495,gender_f
151804,7.6,38,age_0_17
151804,7.5,28707,age_18_29
151804,7.7,128650,age_30_44
151804,7.7,34117,age_45_99
304141,7.9,569925,total
304141,7.7,307302,gender_m
304141,8.2,108508,gender_f
304141,8.3,534,age_0_17
304141,8.1,136308,age_18_29
304141,7.7,215905,age_30_44
304141,7.7,43680,age_45_99
208092,8.3,800293,total
208092,8.3,533430,gender_m
208092,8.1,75901,gender_f
208092,8.1,226,age_0_17
208092,8.3,124276,age_18_29
208092,8.3,380415,age_30_44
208092,8.0,77076,age_45_99
107688,8.0,305847,total
107688,7.9,161041,gender_m
107688,8.2,70258,gender_f
107688,7.9,190,age_0_17
107688,8.0,54371,age_18_29
107688,8.0,138771,age_30_44
107688,7.8,29645,age_45_99
32138,8.0,376117,total
32138,8.0,206468,gender_m
32138,8.2,74615,gender_f
32138,7.9,162,age_0_17
32138,7.8,56104,age_18_29
32138,8.0,150891,age_30_44
32138,8.4,62570,age_45_99
120591,6.7,403356,total
120591,6.6,264552,gender_m
120591,7.0,49217,gender_f
120591,6.6,59,age_0_17
120591,6.8,43041,age_18_29
120591,6.7,204204,age_30_44
120591,6.4,55256,age_45_99
120623,7.2,272803,total
120623,7.2,160211,gender_m
120623,7.2,47118,gender_f
120623,6.7,167,age_0_17
120623,7.3,57241,age_18_29
120623,7.1,113740,age_30_44
120623,7.2,28454,age_45_99
298148,7.2,431110,total
298148,7.2,246463,gender_m
298148,7.3,73101,gender_f
298148,7.5,338,age_0_17
298148,7.3,89607,age_18_29
298148,7.2,177295,age_30_44
298148,7.2,39046,age_45_99
138097,7.1,217145,total
138097,7.0,108194,gender_m
138097,7.2,56611,gender_f
138097,6.8,31,age_0_17
138097,7.1,23952,age_18_29
138097,7.0,95444,age_30_44
138097,7.3,40659,age_45_99
121765,6.5,657648,total
121765,6.6,411613,gender_m
121765,6.7,60032,gender_f
121765,6.2,501,age_0_17
121765,6.6,105158,age_18_29
121765,6.6,265873,age_30_44
121765,6.5,76716,age_45_99
110632,7.3,221728,total
110632,7.2,147772,gender_m
110632,7.5,24030,gender_f
110632,7.0,46,age_0_17
110632,7.3,23616,age_18_29
110632,7.3,108733,age_30_44
110632,7.0,34818,age_45_99
117731,7.6,119964,total
117731,7.5,79954,gender_m
117731,7.6,8858,gender_f
117731,7.1,21,age_0_17
117731,7.5,5274,age_18_29
117731,7.5,51762,age_30_44
117731,7.5,29121,age_45_99
92005,8.1,373801,total
92005,8.0,222923,gender_m
92005,8.2,57447,gender_f
92005,8.2,152,age_0_17
92005,8.1,50451,age_18_29
92005,8.1,158382,age_30_44
92005,8.1,60133,age_45_99
94721,7.5,270267,total
94721,7.4,151748,gender_m
94721,7.7,50144,gender_f
94721,7.9,120,age_0_17
94721,7.4,33566,age_18_29
94721,7.5,123565,age_30_44
94721,7.3,37067,age_45_99
73195,8.0,555786,total
73195,8.1,350511,gender_m
73195,7.6,63071,gender_f
73195,8.3,262,age_0_17
73195,7.9,78540,age_18_29
73195,7.9,226343,age_30_44
73195,8.3,90057,age_45_99
94737,7.3,204909,total
94737,7.3,123465,gender_m
94737,7.4,32841,gender_f
94737,7.4,73,age_0_17
94737,7.3,24015,age_18_29
94737,7.3,92957,age_30_44
94737,7.3,33770,age_45_99
99810,7.6,185561,total
99810,7.6,128758,gender_m
99810,7.5,12272,gender_f
99810,7.7,33,age_0_17
99810,7.4,12298,age_18_29
99810,7.5,80760,age_30_44
99810,7.7,43419,age_45_99
482571,8.5,1226497,total
482571,8.5,744562,gender_m
482571,8.4,155561,gender_f
482571,8.7,610,age_0_17
482571,8.7,245663,age_18_29
482571,8.5,513947,age_30_44
482571,7.9,88887,age_45_99
79470,8.1,375532,total
79470,8.1,241078,gender_m
79470,8.0,39716,gender_f
79470,8.1,153,age_0_17
79470,8.0,53791,age_18_29
79470,8.0,156385,age_30_44
79470,8.2,59451,age_45_99
113161,6.9,77960,total
113161,6.9,53900,gender_m
113161,6.5,5539,gender_f
113161,6.5,8,age_0_17
113161,7.0,3610,age_18_29
113161,6.8,35155,age_30_44
113161,6.9,19376,age_45_99
99088,7.4,415824,total
99088,7.4,263641,gender_m
99088,7.4,39783,gender_f
99088,7.5,353,age_0_17
99088,7.5,61653,age_18_29
99088,7.5,179898,age_30_44
99088,7.2,46566,age_45_99
118799,8.6,641753,total
118799,8.6,356494,gender_m
118799,8.8,107557,gender_f
118799,8.4,316,age_0_17
118799,8.8,108637,age_18_29
118799,8.6,263689,age_30_44
118799,8.2,68194,age_45_99
112281,6.4,206308,total
112281,6.4,141127,gender_m
112281,6.3,21227,gender_f
112281,6.2,68,age_0_17
112281,6.7,29722,age_18_29
112281,6.4,108315,age_30_44
112281,5.6,18483,age_45_99
361748,8.3,1310807,total
361748,8.3,797513,gender_m
361748,8.3,155672,gender_f
361748,8.6,678,age_0_17
361748,8.5,248919,age_18_29
361748,8.3,536568,age_30_44
361748,7.8,110411,age_45_99
100802,7.5,310173,total
100802,7.5,220111,gender_m
100802,7.2,20690,gender_f
100802,7.4,53,age_0_17
100802,7.4,26347,age_18_29
100802,7.5,152273,age_30_44
100802,7.5,53375,age_45_99
96874,7.8,494291,total
96874,7.8,310409,gender_m
96874,7.8,50665,gender_f
96874,7.9,407,age_0_17
96874,7.8,76012,age_18_29
96874,7.9,212252,age_30_44
96874,7.5,54634,age_45_99
120616,7.0,400887,total
120616,7.0,253551,gender_m
120616,7.3,58714,gender_f
120616,7.3,84,age_0_17
120616,7.1,63478,age_18_29
120616,7.0,189078,age_30_44
120616,7.0,48058,age_45_99
80339,7.7,221094,total
80339,7.7,147471,gender_m
80339,7.4,20041,gender_f
80339,7.9,106,age_0_17
80339,7.7,31238,age_18_29
80339,7.6,91383,age_30_44
80339,7.9,39176,age_45_99
245429,8.6,679252,total
245429,8.5,359931,gender_m
245429,8.7,118412,gender_f
245429,8.7,562,age_0_17
245429,8.7,146802,age_18_29
245429,8.5,255807,age_30_44
245429,8.3,48834,age_45_99
115685,7.1,82801,total
115685,7.0,45565,gender_m
115685,7.5,17152,gender_f
115685,7.8,7,age_0_17
115685,7.4,5653,age_18_29
115685,7.1,35927,age_30_44
115685,7.0,19362,age_45_99
116996,6.3,214228,total
116996,6.3,141429,gender_m
116996,6.3,24218,gender_f
116996,6.4,47,age_0_17
116996,6.3,20912,age_18_29
116996,6.3,105941,age_30_44
116996,6.5,34293,age_45_99
97165,8.1,441514,total
97165,8.0,239597,gender_m
97165,8.3,77288,gender_f
97165,8.3,260,age_0_17
97165,8.3,77120,age_18_29
97165,8.0,167863,age_30_44
97165,8.0,57575,age_45_99
119177,7.8,286608,total
119177,7.8,185426,gender_m
119177,7.8,38729,gender_f
119177,8.1,29,age_0_17
119177,7.8,33454,age_18_29
119177,7.8,142233,age_30_44
119177,7.6,41697,age_45_99
116695,7.3,248770,total
116695,7.3,153431,gender_m
116695,7.1,35236,gender_f
116695,7.4,36,age_0_17
116695,7.4,24912,age_18_29
116695,7.3,117308,age_30_44
116695,7.2,40191,age_45_99
98635,7.6,201472,total
98635,7.6,104026,gender_m
98635,7.7,48980,gender_f
98635,7.6,57,age_0_17
98635,7.7,27916,age_18_29
98635,7.6,83522,age_30_44
98635,7.7,37072,age_45_99
268380,7.5,452256,total
268380,7.5,261632,gender_m
268380,7.7,75167,gender_f
268380,7.3,357,age_0_17
268380,7.6,98156,age_18_29
268380,7.5,186480,age_30_44
268380,7.4,36986,age_45_99
115759,6.0,92915,total
115759,6.0,66595,gender_m
115759,6.1,6043,gender_f
115759,5.1,5,age_0_17
115759,6.2,3682,age_18_29
115759,6.0,47761,age_30_44
115759,6.0,19432,age_45_99
47396,8.5,456216,total
47396,8.5,272036,gender_m
47396,8.5,62162,gender_f
47396,8.8,221,age_0_17
47396,8.5,66637,age_18_29
47396,8.4,181717,age_30_44
47396,8.6,73290,age_45_99
106220,6.8,83958,total
106220,6.6,45234,gender_m
106220,7.2,18426,gender_f
106220,7.0,37,age_0_17
106220,7.1,9892,age_18_29
106220,6.7,39253,age_30_44
106220,6.5,12347,age_45_99
80455,7.9,187646,total
80455,7.9,122634,gender_m
80455,7.7,17973,gender_f
80455,7.8,63,age_0_17
80455,7.9,21122,age_18_29
80455,7.8,74381,age_30_44
80455,8.0,40366,age_45_99
401792,8.0,744917,total
401792,8.0,519197,gender_m
401792,7.7,83945,gender_f
401792,7.7,73,age_0_17
401792,7.9,95627,age_18_29
401792,8.1,408615,age_30_44
401792,7.7,79365,age_45_99
92099,6.9,305427,total
92099,6.9,193119,gender_m
92099,6.9,35232,gender_f
92099,6.8,110,age_0_17
92099,6.9,35219,age_18_29
92099,6.9,134855,age_30_44
92099,6.9,48726,age_45_99
181875,7.9,260115,total
181875,7.9,154828,gender_m
181875,7.8,46592,gender_f
181875,8.0,55,age_0_17
181875,8.0,32656,age_18_29
181875,7.8,124963,age_30_44
181875,7.8,38645,age_45_99
54215,8.5,620758,total
54215,8.5,358731,gender_m
54215,8.4,89569,gender_f
54215,8.7,389,age_0_17
54215,8.6,103516,age_18_29
54215,8.5,238377,age_30_44
54215,8.5,86929,age_45_99
118884,7.5,260311,total
118884,7.5,172177,gender_m
118884,7.4,27126,gender_f
118884,7.6,40,age_0_17
118884,7.6,21574,age_18_29
118884,7.4,122922,age_30_44
118884,7.4,48762,age_45_99
117218,5.6,112288,total
117218,5.6,73438,gender_m
117218,5.3,13133,gender_f
117218,5.1,29,age_0_17
117218,5.6,13724,age_18_29
117218,5.6,55695,age_30_44
117218,5.6,14678,age_45_99
112641,8.2,480273,total
112641,8.2,323583,gender_m
112641,7.9,33689,gender_f
112641,8.3,190,age_0_17
112641,8.3,60405,age_18_29
112641,8.2,215378,age_30_44
112641,7.9,65191,age_45_99
111070,6.5,102273,total
111070,6.3,55183,gender_m
111070,6.9,20334,gender_f
111070,6.2,53,age_0_17
111070,6.5,15920,age_18_29
111070,6.4,43476,age_30_44
111070,6.5,12744,age_45_99
440963,8.0,612084,total
440963,8.0,426113,gender_m
440963,7.8,58472,gender_f
440963,7.9,120,age_0_17
440963,8.1,94803,age_18_29
440963,8.0,296919,age_30_44
440963,7.9,72423,age_45_99
106697,6.7,163433,total
106697,6.7,117144,gender_m
106697,6.7,10781,gender_f
106697,6.1,11,age_0_17
106697,6.7,11140,age_18_29
106697,6.7,86754,age_30_44
106697,6.4,25711,age_45_99
110932,7.5,66179,total
110932,7.5,44336,gender_m
110932,7.5,7153,gender_f
110932,7.9,5,age_0_17
110932,7.7,5290,age_18_29
110932,7.5,29140,age_30_44
110932,7.5,16085,age_45_99
457430,8.2,631378,total
457430,8.2,385466,gender_m
457430,8.3,104121,gender_f
457430,8.4,223,age_0_17
457430,8.2,103310,age_18_29
457430,8.2,302546,age_30_44
457430,8.1,64206,age_45_99
381061,8.0,593682,total
381061,8.0,408468,gender_m
381061,7.7,55397,gender_f
381061,8.2,213,age_0_17
381061,8.1,96836,age_18_29
381061,7.9,280772,age_30_44
381061,7.8,67957,age_45_99
120201,7.2,276039,total
120201,7.3,199152,gender_m
120201,6.7,16452,gender_f
120201,7.6,25,age_0_17
120201,7.3,22177,age_18_29
120201,7.2,140880,age_30_44
120201,7.1,45936,age_45_99
113862,7.3,36464,total
113862,7.2,20954,gender_m
113862,7.4,5908,gender_f
113862,6.4,5,age_0_17
113862,7.2,1496,age_18_29
113862,7.3,14526,age_30_44
113862,7.3,10181,age_45_99
416449,7.6,749510,total
416449,7.7,522020,gender_m
416449,7.4,74186,gender_f
416449,7.4,180,age_0_17
416449,7.6,119811,age_18_29
416449,7.7,383012,age_30_44
416449,7.5,69961,age_45_99
99487,7.9,455853,total
99487,7.8,244587,gender_m
99487,8.2,108424,gender_f
99487,8.0,189,age_0_17
99487,7.9,81285,age_18_29
99487,7.9,214679,age_30_44
99487,7.6,44981,age_45_99
316654,7.3,559079,total
316654,7.3,353455,gender_m
316654,6.9,57422,gender_f
316654,7.8,416,age_0_17
316654,7.4,108446,age_18_29
316654,7.2,232278,age_30_44
316654,7.3,50454,age_45_99
120655,7.3,210399,total
120655,7.3,136052,gender_m
120655,7.5,28042,gender_f
120655,7.1,14,age_0_17
120655,7.3,14787,age_18_29
120655,7.3,112190,age_30_44
120655,7.2,33577,age_45_99
242653,6.7,458631,total
242653,6.7,317108,gender_m
242653,6.8,39246,gender_f
242653,6.7,172,age_0_17
242653,6.9,64289,age_18_29
242653,6.7,229317,age_30_44
242653,6.5,49634,age_45_99
61722,8.0,258168,total
61722,8.0,160686,gender_m
61722,7.8,41026,gender_f
61722,8.3,72,age_0_17
61722,8.1,35370,age_18_29
61722,7.9,113923,age_30_44
61722,8.0,47478,age_45_99
121766,7.5,728916,total
121766,7.5,464897,gender_m
121766,7.4,68005,gender_f
121766,7.7,530,age_0_17
121766,7.7,118188,age_18_29
121766,7.5,306265,age_30_44
121766,7.3,80882,age_45_99
120630,7.0,180822,total
120630,7.1,106536,gender_m
120630,6.9,28569,gender_f
120630,7.0,100,age_0_17
120630,7.1,35213,age_18_29
120630,6.9,71251,age_30_44
120630,7.2,24201,age_45_99
119174,7.8,361307,total
119174,7.8,239315,gender_m
119174,7.7,38626,gender_f
119174,8.0,115,age_0_17
119174,7.8,52051,age_18_29
119174,7.8,170672,age_30_44
119174,7.6,45304,age_45_99
119094,7.2,356544,total
119094,7.3,243644,gender_m
119094,7.2,35382,gender_f
119094,7.1,67,age_0_17
119094,7.3,38013,age_18_29
119094,7.3,185948,age_30_44
119094,7.0,45728,age_45_99
29583,7.6,185725,total
29583,7.6,92788,gender_m
29583,7.6,45954,gender_f
29583,7.1,142,age_0_17
29583,7.5,37329,age_18_29
29583,7.6,75843,age_30_44
29583,7.9,20400,age_45_99
120755,6.1,321640,total
120755,6.1,217032,gender_m
120755,6.2,26014,gender_f
120755,5.9,155,age_0_17
120755,6.2,42746,age_18_29
120755,6.1,148106,age_30_44
120755,6.1,42277,age_45_99
365748,7.9,524433,total
365748,7.9,344299,gender_m
365748,7.9,62109,gender_f
365748,8.2,232,age_0_17
365748,7.9,92256,age_18_29
365748,7.9,246085,age_30_44
365748,7.8,52234,age_45_99
449059,7.8,449608,total
449059,7.8,263640,gender_m
449059,7.9,95728,gender_f
449059,8.1,116,age_0_17
449059,7.8,71613,age_18_29
449059,7.8,228081,age_30_44
449059,7.7,50030,age_45_99
108550,7.7,221076,total
108550,7.7,114824,gender_m
108550,7.9,56655,gender_f
108550,7.9,89,age_0_17
108550,7.9,36241,age_18_29
108550,7.7,100894,age_30_44
108550,7.7,28667,age_45_99
113627,7.5,117086,total
113627,7.5,79683,gender_m
113627,7.3,11387,gender_f
113627,8.0,17,age_0_17
113627,7.5,9570,age_18_29
113627,7.5,55173,age_30_44
113627,7.5,24448,age_45_99
86879,8.3,377357,total
86879,8.3,223147,gender_m
86879,8.3,57044,gender_f
86879,8.5,137,age_0_17
86879,8.4,52767,age_18_29
86879,8.3,149186,age_30_44
86879,8.3,67528,age_45_99
158983,7.7,194904,total
158983,7.8,133230,gender_m
158983,7.4,16501,gender_f
158983,8.1,66,age_0_17
158983,7.8,24602,age_18_29
158983,7.7,99505,age_30_44
158983,7.5,21914,age_45_99
1119646,7.7,733082,total
1119646,7.7,472559,gender_m
1119646,7.5,106792,gender_f
1119646,7.8,273,age_0_17
1119646,7.8,153739,age_18_29
1119646,7.7,341878,age_30_44
1119646,7.4,58492,age_45_99
290334,7.4,520877,total
290334,7.4,334995,gender_m
290334,7.5,60752,gender_f
290334,7.3,256,age_0_17
290334,7.4,89855,age_18_29
290334,7.4,236054,age_30_44
290334,7.4,51387,age_45_99
1345836,8.4,1557072,total
1345836,8.4,968199,gender_m
1345836,8.3,164961,gender_f
1345836,8.4,858,age_0_17
1345836,8.6,338569,age_18_29
1345836,8.4,600886,age_30_44
1345836,7.9,105820,age_45_99
106673,6.8,50424,total
106673,6.8,30666,gender_m
106673,6.9,7221,gender_f
106673,6.5,2,age_0_17
106673,7.0,1803,age_18_29
106673,6.7,19449,age_30_44
106673,7.0,15792,age_45_99
130827,7.7,190815,total
130827,7.6,123012,gender_m
130827,7.8,27456,gender_f
130827,7.7,32,age_0_17
130827,7.5,18596,age_18_29
130827,7.7,98717,age_30_44
130827,7.8,30680,age_45_99
372183,7.7,442465,total
372183,7.7,306604,gender_m
372183,7.6,40061,gender_f
372183,7.7,107,age_0_17
372183,7.8,67242,age_18_29
372183,7.7,211818,age_30_44
372183,7.7,53879,age_45_99
317248,8.6,713615,total
317248,8.6,480390,gender_m
317248,8.4,68784,gender_f
317248,8.5,204,age_0_17
317248,8.7,112372,age_18_29
317248,8.6,349724,age_30_44
317248,8.3,63500,age_45_99
177789,7.3,154478,total
177789,7.3,99890,gender_m
177789,7.6,19475,gender_f
177789,7.5,21,age_0_17
177789,7.3,11783,age_18_29
177789,7.2,68975,age_30_44
177789,7.5,35395,age_45_99
93409,7.6,242635,total
93409,7.6,172258,gender_m
93409,7.4,18782,gender_f
93409,7.9,48,age_0_17
93409,7.6,23361,age_18_29
93409,7.6,119793,age_30_44
93409,7.7,41490,age_45_99
146882,7.5,171871,total
146882,7.5,107329,gender_m
146882,7.3,26942,gender_f
146882,7.4,23,age_0_17
146882,7.4,15035,age_18_29
146882,7.5,85834,age_30_44
146882,7.4,30733,age_45_99
110478,7.0,104191,total
110478,7.0,70812,gender_m
110478,7.1,10502,gender_f
110478,8.2,5,age_0_17
110478,7.2,5238,age_18_29
110478,7.1,51693,age_30_44
110478,6.9,22089,age_45_99
119528,6.9,289213,total
119528,6.9,184970,gender_m
119528,6.8,39261,gender_f
119528,7.2,107,age_0_17
119528,7.0,47220,age_18_29
119528,6.8,140129,age_30_44
119528,6.7,28545,age_45_99
335266,7.7,426123,total
335266,7.8,258577,gender_m
335266,7.4,69526,gender_f
335266,7.9,142,age_0_17
335266,7.7,62287,age_18_29
335266,7.7,203076,age_30_44
335266,7.6,53411,age_45_99
405422,7.1,407303,total
405422,7.1,262862,gender_m
405422,6.7,57511,gender_f
405422,7.2,123,age_0_17
405422,7.0,70049,age_18_29
405422,7.1,200011,age_30_44
405422,7.0,38537,age_45_99
816692,8.6,1580672,total
816692,8.6,880576,gender_m
816692,8.4,172338,gender_f
816692,8.9,1169,age_0_17
816692,8.9,337821,age_18_29
816692,8.5,510590,age_30_44
816692,8.0,108456,age_45_99
217869,7.3,395714,total
217869,7.3,257434,gender_m
217869,7.1,39633,gender_f
217869,7.7,165,age_0_17
217869,7.4,50931,age_18_29
217869,7.3,183614,age_30_44
217869,7.2,50240,age_45_99
382932,8.0,660125,total
382932,8.0,377483,gender_m
382932,8.0,117530,gender_f
382932,8.3,571,age_0_17
382932,8.1,136294,age_18_29
382932,8.0,279756,age_30_44
382932,7.9,55567,age_45_99
60196,8.8,705561,total
60196,8.9,478182,gender_m
60196,8.3,46068,gender_f
60196,9.0,352,age_0_17
60196,8.9,107400,age_18_29
60196,8.8,294569,age_30_44
60196,8.7,97367,age_45_99
383574,7.3,668270,total
383574,7.3,405208,gender_m
383574,7.5,108725,gender_f
383574,7.9,347,age_0_17
383574,7.6,140719,age_18_29
383574,7.2,293919,age_30_44
383574,7.0,55757,age_45_99
58331,7.8,161446,total
58331,7.7,78658,gender_m
58331,8.1,40903,gender_f
58331,7.8,101,age_0_17
58331,7.7,23238,age_18_29
58331,7.8,64627,age_30_44
58331,7.9,26514,age_45_99
95159,7.5,134716,total
95159,7.5,85855,gender_m
95159,7.5,17090,gender_f
95159,7.4,21,age_0_17
95159,7.5,10883,age_18_29
95159,7.4,55912,age_30_44
95159,7.7,34135,age_45_99
315327,6.7,379716,total
315327,6.8,240273,gender_m
315327,6.7,54686,gender_f
315327,6.8,142,age_0_17
315327,7.0,72800,age_18_29
315327,6.7,178227,age_30_44
315327,6.5,33133,age_45_99
1010048,8.0,811701,total
1010048,8.0,498675,gender_m
1010048,8.1,140909,gender_f
1010048,7.9,202,age_0_17
1010048,8.0,154190,age_18_29
1010048,8.0,385716,age_30_44
1010048,7.9,72954,age_45_99
330373,7.7,565497,total
330373,7.5,304229,gender_m
330373,8.1,112831,gender_f
330373,8.0,503,age_0_17
330373,7.9,135530,age_18_29
330373,7.5,219066,age_30_44
330373,7.5,42956,age_45_99
1853728,8.4,1402762,total
1853728,8.4,832488,gender_m
1853728,8.3,167008,gender_f
1853728,8.7,725,age_0_17
1853728,8.6,287760,age_18_29
1853728,8.4,520114,age_30_44
1853728,8.0,109095,age_45_99
117571,7.3,295241,total
117571,7.2,176706,gender_m
117571,7.2,43061,gender_f
